,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
177,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, -2, -4, 2]",13,3,0,5,"[2, -1, -5]",2,0,"[[3, 0], [0, 0], [0, 4]]"
178,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, -2, -4, 2]",13,2,0,5,"[-1, -3]",2,0,"[[0, 0], [0, 3]]"
179,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, -2, -4, 2]",15,4,1,6,"[-3, -2, -1, 2]",-4,0,"[[0, 2], [0, 0], [0, 0], [3, 0]]"
180,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, -2, -4, 2]",14,2,0,5,"[-1, -3]",2,0,"[[0, 0], [0, 3]]"
181,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, -2, -4, 2]",13,2,0,5,"[-1, -3]",2,0,"[[0, 0], [0, 3]]"
182,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, -2, -4, 2]",15,2,0,5,"[-1, -3]",2,0,"[[0, 0], [0, 3]]"
183,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, -2, -4, 2]",14,4,1,6,"[0, -1, 2, -5]",-4,0,"[[1, 0], [0, 0], [3, 0], [0, 4]]"
184,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, -2, -4, 2]",15,2,0,5,"[-1, -3]",2,0,"[[0, 0], [0, 3]]"
185,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, -2, -4, 2]",12,3,0,5,"[2, -1, -5]",2,0,"[[3, 0], [0, 0], [0, 4]]"
186,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, -2, -4, 2]",12,2,0,5,"[-1, -3]",2,0,"[[0, 0], [0, 3]]"
187,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, -2, -4, 2]",12,3,1,6,"[-1, 2, -5]",-4,0,"[[0, 0], [3, 0], [0, 4]]"
188,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, -2, -4, 2]",13,3,0,5,"[0, -3, -1]",2,0,"[[1, 0], [0, 2], [0, 0]]"
189,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, -2, -4, 2]",13,2,0,5,"[-1, -3]",2,0,"[[0, 0], [0, 3]]"
190,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, -2, -4, 2]",13,2,0,5,"[-1, -3]",2,0,"[[0, 0], [0, 3]]"
191,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, -2, -4, 2]",12,5,3,8,"[-1, -1, 4, 4, -10]",-22,0,"[[0, 0], [0, 0], [5, 0], 'NA', 'NA']"
192,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, -2, -4, 2]",12,3,2,7,"[-1, 4, -7]",-12,0,"[[0, 0], [5, 0], [0, 6]]"
193,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, -2, -4, 2]",13,4,2,7,"[-2, -1, 4, -5]",-12,0,"[[0, 1], [0, 0], [5, 0], [0, 4]]"
194,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, -2, -4, 2]",12,4,2,7,"[-6, -1, -1, 4]",-12,0,"[[0, 4], [0, 0], [0, 0], [5, 0]]"
195,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, -2, -4, 2]",13,3,1,6,"[-1, 2, -5]",-4,0,"[[0, 0], [3, 0], [0, 4]]"
196,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, -2, -4, 2]",12,2,0,5,"[-1, -3]",2,0,"[[0, 0], [0, 3]]"
197,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, -2, -4, 2]",14,2,0,5,"[-1, -3]",2,0,"[[0, 0], [0, 3]]"
198,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, -2, -4, 2]",14,2,0,5,"[-1, -3]",2,0,"[[0, 0], [0, 3]]"
199,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, -2, -4, 2]",12,5,3,8,"[-4, -1, 4, 2, -5]",-22,0,"[[0, 3], [0, 0], [5, 0], [3, 0], [0, 4]]"
200,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, -2, -4, 2]",13,3,2,7,"[-1, 4, -7]",-12,0,"[[0, 0], [5, 0], [0, 6]]"
