,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
2523,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -3, -3, -3]",20,3,4,11,"[3, 3, -11]",-41,0,"[[4, 0], [4, 0], [0, 11]]"
2524,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -3, -3, -3]",20,4,2,9,"[-2, -2, -4, 3]",-15,0,"[[0, 1], [0, 1], [0, 3], [4, 0]]"
2525,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -3, -3, -3]",19,2,2,9,"[3, -8]",-15,0,"[[4, 0], [0, 9]]"
2526,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -3, -3, -3]",18,2,2,9,"[3, -8]",-15,0,"[[4, 0], [0, 9]]"
2527,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -3, -3, -3]",17,2,3,10,"[6, -11]",-27,0,"['NA', [0, 10]]"
2528,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -3, -3, -3]",18,1,0,7,[-5],3,1,"[[0, 7]]"
2529,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -3, -3, -3]",18,1,0,7,[-5],3,1,"[[0, 7]]"
2530,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -3, -3, -3]",18,1,0,7,[-5],3,1,"[[0, 7]]"
2531,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -3, -3, -3]",19,2,2,9,"[3, -8]",-15,0,"[[4, 0], [0, 9]]"
2532,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -3, -3, -3]",18,1,0,7,[-5],3,1,"[[0, 7]]"
