,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
59,"[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,2,4,0,"[-1, 5]",1,0,"[[0, 0], [6, 0]]"
60,"[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,1,4,0,[4],1,1,"[[4, 0]]"
61,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,1,4,0,[4],1,1,"[[4, 0]]"
62,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,2,5,1,"[6, -2]",-4,0,"[[7, 0], [0, 1]]"
63,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",10,4,6,2,"[4, 4, -2, -2]",-11,0,"[[5, 0], [5, 0], 'NA', 'NA']"
64,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",5,3,6,2,"[4, 4, -4]",-11,0,"[[5, 0], [5, 0], [0, 2]]"
65,"[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,3,4,0,"[1, 4, -1]",1,0,"[[2, 0], [5, 0], [0, 0]]"
66,"[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,2,4,0,"[4, 0]",1,0,"[[5, 0], [1, 0]]"
67,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,3,4,0,"[4, -1, 1]",1,0,"[[5, 0], [0, 0], [2, 0]]"
68,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,2,4,0,"[4, 0]",1,0,"[[5, 0], [1, 0]]"
69,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,1,4,0,[4],1,1,"[[4, 0]]"
70,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",5,1,4,0,[4],1,1,"[[4, 0]]"
71,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",9,5,6,2,"[-2, 4, 4, -1, -1]",-11,0,"[[0, 1], [5, 0], [5, 0], [0, 0], [0, 0]]"
72,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",5,3,6,2,"[4, 4, -4]",-11,0,"[[5, 0], [5, 0], [0, 2]]"
