,coeffs,curve-smooth,curve-split-number,splits-reduced,splits-smooth,splits-genera,splits-intersections,splits-classes,split-type,determinant,split-type2
64,"0.,0.,0.,0.,0.,1.,0.,0.,0.,0.,0.,1.",False,5,"[False, True, True, True, True]","[False, True, True, True, True]","[-2, 0, 0, 0, 0]","[[-4, 2, 2, 0, 2], [2, -1, 0, 1, 0], [2, 0, -1, 0, 1], [0, 1, 0, -1, 1], [2, 0, 1, 1, 2]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 2, 1]]",130,0,47
65,"0.,0.,0.,0.,0.,1.,0.,0.,0.,0.,1.,0.",False,5,"[True, False, True, True, True]","[True, False, True, True, True]","[-1, -2, 0, 0, 0]","[[0, 4, 0, 0, 2], [4, -4, 2, 0, 0], [0, 2, -1, 1, 0], [0, 0, 1, -1, 1], [2, 0, 0, 1, -1]]","[[0, 0, 2, 0, 2, 0], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",135,0,49
66,"0.,0.,0.,0.,0.,1.,0.,0.,0.,0.,1.,1.",False,4,"[False, True, True, True]","[False, True, True, True]","[-2, 0, 0, 0]","[[-4, 2, 0, 4], [2, -1, 1, 0], [0, 1, -1, 1], [4, 0, 1, 3]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 2, 1]]",73,-4,31
67,"0.,0.,0.,0.,0.,1.,0.,0.,0.,1.,0.,0.",False,6,"[False, True, False, True, True, True]","[False, True, False, True, True, True]","[-2, 0, -2, 0, 0, 0]","[[-4, 2, 4, 0, 0, 0], [2, -1, 0, 1, 0, 0], [4, 0, -4, 0, 2, 2], [0, 1, 0, -1, 0, 1], [0, 0, 2, 0, -1, 0], [0, 0, 2, 1, 0, 0]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 2, 0, 0], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1]]",178,0,61
68,"0.,0.,0.,0.,0.,1.,0.,0.,0.,1.,0.,1.",False,5,"[False, True, True, True, True]","[False, True, True, True, True]","[-2, 0, 0, 0, 0]","[[-4, 2, 2, 0, 2], [2, -1, 0, 1, 0], [2, 0, -1, 0, 1], [0, 1, 0, -1, 1], [2, 0, 1, 1, 2]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 2, 1]]",130,0,47
69,"0.,0.,0.,0.,0.,1.,0.,0.,0.,1.,1.,0.",False,4,"[False, True, True, True]","[False, True, True, True]","[-2, 0, 0, 0]","[[-4, 2, 0, 4], [2, -1, 1, 0], [0, 1, -1, 1], [4, 0, 1, 3]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 1, 0, 2, 1, 1]]",73,-4,31
70,"0.,0.,0.,0.,0.,1.,0.,0.,0.,1.,1.,1.",False,4,"[False, True, True, True]","[False, True, True, True]","[-2, 0, 0, 0]","[[-4, 2, 0, 4], [2, -1, 1, 0], [0, 1, -1, 1], [4, 0, 1, 3]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 2, 1]]",73,-4,31
71,"0.,0.,0.,0.,0.,1.,0.,0.,1.,0.,0.,0.",False,7,"[True, False, True, True, True, True, True]","[True, False, True, True, True, True, True]","[0, -2, 0, 0, 0, 0, 0]","[[0, 2, 0, 0, 0, 0, 1], [2, -4, 2, 2, 0, 0, 0], [0, 2, -1, 0, 1, 0, 0], [0, 2, 0, -1, 0, 1, 0], [0, 0, 1, 0, -1, 0, 1], [0, 0, 0, 1, 0, -1, 1], [1, 0, 0, 0, 1, 1, -1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",189,0,66
72,"0.,0.,0.,0.,0.,1.,0.,0.,1.,0.,0.,1.",False,5,"[False, True, True, True, True]","[False, True, True, True, True]","[-2, 0, 0, 0, 0]","[[-4, 2, 2, 0, 2], [2, -1, 0, 1, 0], [2, 0, -1, 0, 1], [0, 1, 0, -1, 1], [2, 0, 1, 1, 2]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 2, 1]]",130,0,47
73,"0.,0.,0.,0.,0.,1.,0.,0.,1.,0.,1.,0.",False,5,"[True, False, True, True, True]","[True, False, True, True, True]","[-1, -2, 0, 0, 0]","[[0, 4, 0, 0, 2], [4, -4, 2, 0, 0], [0, 2, -1, 1, 0], [0, 0, 1, -1, 1], [2, 0, 0, 1, -1]]","[[0, 0, 2, 0, 2, 0], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",135,0,49
74,"0.,0.,0.,0.,0.,1.,0.,0.,1.,0.,1.,1.",False,4,"[False, True, True, True]","[False, True, True, True]","[-2, 0, 0, 0]","[[-4, 2, 0, 4], [2, -1, 1, 0], [0, 1, -1, 1], [4, 0, 1, 3]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 2, 1]]",73,-4,31
75,"0.,0.,0.,0.,0.,1.,0.,0.,1.,1.,0.,0.",False,6,"[False, True, True, True, True, True]","[False, True, True, True, True, True]","[-2, 0, 0, 0, 0, 0]","[[-4, 2, 2, 0, 0, 2], [2, -1, 0, 1, 0, 0], [2, 0, -1, 0, 1, 0], [0, 1, 0, -1, 0, 1], [0, 0, 1, 0, -1, 1], [2, 0, 0, 1, 1, 1]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 1, 1]]",173,0,60
76,"0.,0.,0.,0.,0.,1.,0.,0.,1.,1.,0.,1.",False,6,"[True, False, True, True, True, True]","[True, False, True, True, True, True]","[0, -2, 0, 0, 0, 0]","[[0, 2, 0, 0, 0, 1], [2, -4, 2, 2, 0, 0], [0, 2, -1, 0, 1, 0], [0, 2, 0, -1, 0, 1], [0, 0, 1, 0, -1, 1], [1, 0, 0, 1, 1, 0]]","[[0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 1, 1]]",168,0,59
77,"0.,0.,0.,0.,0.,1.,0.,0.,1.,1.,1.,0.",False,4,"[False, True, True, True]","[False, True, True, True]","[-2, 0, 0, 0]","[[-4, 2, 0, 4], [2, -1, 1, 0], [0, 1, -1, 1], [4, 0, 1, 3]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 1, 0, 2, 1, 1]]",73,-4,31
78,"0.,0.,0.,0.,0.,1.,0.,0.,1.,1.,1.,1.",False,4,"[False, True, True, True]","[False, True, True, True]","[-2, 0, 0, 0]","[[-4, 2, 0, 4], [2, -1, 1, 0], [0, 1, -1, 1], [4, 0, 1, 3]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 2, 1]]",73,-4,31
79,"0.,0.,0.,0.,0.,1.,0.,1.,0.,0.,0.,0.",False,6,"[True, True, True, True, True, True]","[True, True, True, True, True, True]","[0, 0, 0, 0, 0, 0]","[[2, 1, 1, 0, 1, 1], [1, -1, 1, 0, 0, 0], [1, 1, -1, 1, 0, 0], [0, 0, 1, -1, 0, 1], [1, 0, 0, 0, -1, 1], [1, 0, 0, 1, 1, -1]]","[[0, 1, 0, 2, 0, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",165,0,58
80,"0.,0.,0.,0.,0.,1.,0.,1.,0.,0.,0.,1.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 1]","[[-1, 1, 0, 1], [1, -1, 1, 1], [0, 1, -1, 1], [1, 1, 1, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 2, 2]]",56,-1,26
81,"0.,0.,0.,0.,0.,1.,0.,1.,0.,0.,1.,0.",False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, 0]","[[3, 1, 1, 0, 2], [1, -1, 1, 0, 0], [1, 1, -1, 1, 0], [0, 0, 1, -1, 1], [2, 0, 0, 1, -1]]","[[0, 0, 2, 0, 2, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",116,0,45
82,"0.,0.,0.,0.,0.,1.,0.,1.,0.,0.,1.,1.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 1]","[[-1, 1, 0, 1], [1, -1, 1, 1], [0, 1, -1, 1], [1, 1, 1, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 2, 2]]",56,-1,26
83,"0.,0.,0.,0.,0.,1.,0.,1.,0.,1.,0.,0.",False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, 0]","[[-1, 1, 0, 0, 1], [1, -1, 1, 0, 1], [0, 1, -1, 0, 1], [0, 0, 0, -1, 2], [1, 1, 1, 2, 3]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 1, 2]]",117,0,45
84,"0.,0.,0.,0.,0.,1.,0.,1.,0.,1.,0.,1.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 1]","[[-1, 1, 0, 1], [1, -1, 1, 1], [0, 1, -1, 1], [1, 1, 1, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 2, 2]]",56,-1,26
85,"0.,0.,0.,0.,0.,1.,0.,1.,0.,1.,1.,0.",False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, 0]","[[0, 2, 0, 0, 1], [2, 2, 1, 1, 0], [0, 1, -1, 1, 0], [0, 1, 1, -1, 1], [1, 0, 0, 1, -1]]","[[0, 0, 0, 0, 1, 1], [0, 1, 0, 2, 0, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0]]",102,0,45
86,"0.,0.,0.,0.,0.,1.,0.,1.,0.,1.,1.,1.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 1]","[[-1, 1, 0, 1], [1, -1, 1, 1], [0, 1, -1, 1], [1, 1, 1, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 2, 2]]",56,-1,26
87,"0.,0.,0.,0.,0.,1.,0.,1.,1.,0.,0.,0.",False,6,"[True, True, True, True, True, True]","[True, True, True, True, True, True]","[0, 0, 0, 0, 0, 0]","[[2, 1, 1, 0, 1, 1], [1, -1, 1, 0, 0, 0], [1, 1, -1, 1, 0, 0], [0, 0, 1, -1, 0, 1], [1, 0, 0, 0, -1, 1], [1, 0, 0, 1, 1, -1]]","[[0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",165,0,58
88,"0.,0.,0.,0.,0.,1.,0.,1.,1.,0.,0.,1.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 1]","[[-1, 1, 0, 1], [1, -1, 1, 1], [0, 1, -1, 1], [1, 1, 1, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 2, 2]]",56,-1,26
89,"0.,0.,0.,0.,0.,1.,0.,1.,1.,0.,1.,0.",False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, 0]","[[3, 1, 1, 0, 2], [1, -1, 1, 0, 0], [1, 1, -1, 1, 0], [0, 0, 1, -1, 1], [2, 0, 0, 1, -1]]","[[0, 0, 2, 0, 2, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",116,0,45
90,"0.,0.,0.,0.,0.,1.,0.,1.,1.,0.,1.,1.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 1]","[[-1, 1, 0, 1], [1, -1, 1, 1], [0, 1, -1, 1], [1, 1, 1, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 2, 2]]",56,-1,26
91,"0.,0.,0.,0.,0.,1.,0.,1.,1.,1.,0.,0.",False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, 0]","[[-1, 1, 0, 0, 1], [1, -1, 1, 0, 1], [0, 1, -1, 0, 1], [0, 0, 0, -1, 2], [1, 1, 1, 2, 3]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 1, 2]]",117,0,45
92,"0.,0.,0.,0.,0.,1.,0.,1.,1.,1.,0.,1.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 1]","[[-1, 1, 0, 1], [1, -1, 1, 1], [0, 1, -1, 1], [1, 1, 1, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 2, 2]]",56,-1,26
93,"0.,0.,0.,0.,0.,1.,0.,1.,1.,1.,1.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 1]","[[-1, 1, 0, 1], [1, -1, 1, 1], [0, 1, -1, 1], [1, 1, 1, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 1, 0, 2, 1, 2]]",56,-1,26
94,"0.,0.,0.,0.,0.,1.,0.,1.,1.,1.,1.,1.",False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, 0]","[[2, 2, 1, 1, 0], [2, 0, 0, 0, 1], [1, 0, -1, 1, 0], [1, 0, 1, -1, 1], [0, 1, 0, 1, -1]]","[[0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0]]",103,0,45
95,"0.,0.,0.,0.,0.,1.,1.,0.,0.,0.,0.,0.",False,5,"[False, True, False, False, True]","[False, True, False, False, True]","[-2, 0, -2, -2, 0]","[[-4, 2, 4, 0, 0], [2, -1, 0, 0, 1], [4, 0, -4, 4, 0], [0, 0, 4, -4, 2], [0, 1, 0, 2, 0]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 2, 0, 0], [0, 2, 0, 0, 0, 0], [0, 0, 0, 1, 0, 1]]",159,0,54
96,"0.,0.,0.,0.,0.,1.,1.,0.,0.,0.,0.,1.",False,4,"[False, True, True, True]","[False, True, True, True]","[-2, 0, 0, 0]","[[-4, 2, 2, 2], [2, -1, 0, 1], [2, 0, -1, 1], [2, 1, 1, 3]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 0, 2, 0, 2, 1]]",72,-16,30
97,"0.,0.,0.,0.,0.,1.,1.,0.,0.,0.,1.,0.",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 0]","[[-4, 2, 4], [2, -1, 1], [4, 1, 4]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 2, 0, 3, 0, 1]]",28,36,17
98,"0.,0.,0.,0.,0.,1.,1.,0.,0.,0.,1.,1.",False,4,"[True, False, True, True]","[True, False, True, True]","[-1, -2, 0, 0]","[[0, 4, 0, 2], [4, -4, 2, 0], [0, 2, -1, 1], [2, 0, 1, 0]]","[[0, 0, 2, 0, 2, 0], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 1]]",74,-16,32
99,"0.,0.,0.,0.,0.,1.,1.,0.,0.,1.,0.,0.",False,5,"[False, True, False, True, True]","[False, True, False, True, True]","[-2, 0, -2, 0, 0]","[[-4, 2, 4, 0, 0], [2, -1, 0, 0, 1], [4, 0, -4, 2, 2], [0, 0, 2, -1, 0], [0, 1, 2, 0, 1]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 1, 0, 1, 1]]",152,0,52
100,"0.,0.,0.,0.,0.,1.,1.,0.,0.,1.,0.,1.",False,4,"[False, True, True, True]","[False, True, True, True]","[-2, 0, 0, 0]","[[-4, 2, 2, 2], [2, -1, 0, 1], [2, 0, -1, 1], [2, 1, 1, 3]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 0, 2, 0, 2, 1]]",72,-16,30
101,"0.,0.,0.,0.,0.,1.,1.,0.,0.,1.,1.,0.",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 0]","[[-4, 2, 4], [2, -1, 1], [4, 1, 4]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 1, 1, 2, 1, 1]]",28,36,17
102,"0.,0.,0.,0.,0.,1.,1.,0.,0.,1.,1.,1.",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 0]","[[-4, 2, 4], [2, -1, 1], [4, 1, 4]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 2, 1, 2, 1]]",28,36,17
103,"0.,0.,0.,0.,0.,1.,1.,0.,1.,0.,0.,0.",False,5,"[False, True, True, True, True]","[False, True, True, True, True]","[-2, 0, 0, 0, 0]","[[-4, 2, 2, 0, 2], [2, -1, 0, 0, 1], [2, 0, -1, 1, 0], [0, 0, 1, -1, 1], [2, 1, 0, 1, 2]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 2, 0, 1]]",129,0,47
104,"0.,0.,0.,0.,0.,1.,1.,0.,1.,0.,0.,1.",False,4,"[False, True, True, True]","[False, True, True, True]","[-2, 0, 0, 0]","[[-4, 2, 2, 2], [2, -1, 0, 1], [2, 0, -1, 1], [2, 1, 1, 3]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 0, 2, 0, 2, 1]]",72,-16,30
105,"0.,0.,0.,0.,0.,1.,1.,0.,1.,0.,1.,0.",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 0]","[[-4, 2, 4], [2, -1, 1], [4, 1, 4]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 2, 0, 3, 0, 1]]",28,36,17
106,"0.,0.,0.,0.,0.,1.,1.,0.,1.,0.,1.,1.",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 0]","[[-4, 2, 4], [2, -1, 1], [4, 1, 4]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 2, 1, 2, 1]]",28,36,17
107,"0.,0.,0.,0.,0.,1.,1.,0.,1.,1.,0.,0.",False,6,"[True, False, True, True, True, True]","[True, False, True, True, True, True]","[0, -2, 0, 0, 0, 0]","[[0, 2, 0, 0, 0, 1], [2, -4, 2, 2, 0, 0], [0, 2, -1, 0, 0, 1], [0, 2, 0, -1, 1, 0], [0, 0, 0, 1, -1, 1], [1, 0, 1, 0, 1, 0]]","[[0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 1]]",169,0,59
108,"0.,0.,0.,0.,0.,1.,1.,0.,1.,1.,0.,1.",False,4,"[False, True, True, True]","[False, True, True, True]","[-2, 0, 0, 0]","[[-4, 2, 2, 2], [2, -1, 0, 1], [2, 0, -1, 1], [2, 1, 1, 3]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 0, 2, 0, 2, 1]]",72,-16,30
109,"0.,0.,0.,0.,0.,1.,1.,0.,1.,1.,1.,0.",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 0]","[[-4, 2, 4], [2, -1, 1], [4, 1, 4]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 1, 1, 2, 1, 1]]",28,36,17
110,"0.,0.,0.,0.,0.,1.,1.,0.,1.,1.,1.,1.",False,4,"[True, False, True, True]","[True, False, True, True]","[-1, -2, 0, 0]","[[0, 4, 0, 2], [4, -4, 2, 0], [0, 2, -1, 1], [2, 0, 1, 0]]","[[0, 0, 2, 0, 2, 0], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 1]]",74,-16,32
111,"0.,0.,0.,0.,0.,1.,1.,1.,0.,0.,0.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[-1, 1, 0, 1], [1, -1, 0, 2], [0, 0, -1, 2], [1, 2, 2, 4]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 3, 0, 2]]",55,-9,25
112,"0.,0.,0.,0.,0.,1.,1.,1.,0.,0.,0.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 1], [1, -1, 2], [1, 2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 2, 1, 2, 2]]",17,9,12
113,"0.,0.,0.,0.,0.,1.,1.,1.,0.,0.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 1], [1, -1, 2], [1, 2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 2, 0, 3, 0, 2]]",17,9,12
114,"0.,0.,0.,0.,0.,1.,1.,1.,0.,0.,1.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 1], [1, -1, 2], [1, 2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 2, 1, 2, 2]]",17,9,12
115,"0.,0.,0.,0.,0.,1.,1.,1.,0.,1.,0.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[-1, 1, 0, 1], [1, -1, 0, 2], [0, 0, -1, 2], [1, 2, 2, 4]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 0, 1, 2, 1, 2]]",55,-9,25
116,"0.,0.,0.,0.,0.,1.,1.,1.,0.,1.,0.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 1], [1, -1, 2], [1, 2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 2, 1, 2, 2]]",17,9,12
117,"0.,0.,0.,0.,0.,1.,1.,1.,0.,1.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 1], [1, -1, 2], [1, 2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 1, 1, 2, 1, 2]]",17,9,12
118,"0.,0.,0.,0.,0.,1.,1.,1.,0.,1.,1.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 1], [1, -1, 2], [1, 2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 2, 1, 2, 2]]",17,9,12
119,"0.,0.,0.,0.,0.,1.,1.,1.,1.,0.,0.,0.",False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, 0]","[[0, 1, 0, 1, 1], [1, 2, 1, 1, 1], [0, 1, -1, 1, 0], [1, 1, 1, -1, 0], [1, 1, 0, 0, -1]]","[[0, 0, 0, 1, 0, 1], [0, 1, 0, 2, 0, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0]]",104,0,45
120,"0.,0.,0.,0.,0.,1.,1.,1.,1.,0.,0.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 1], [1, -1, 2], [1, 2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 2, 1, 2, 2]]",17,9,12
121,"0.,0.,0.,0.,0.,1.,1.,1.,1.,0.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 1], [1, -1, 2], [1, 2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 2, 0, 3, 0, 2]]",17,9,12
122,"0.,0.,0.,0.,0.,1.,1.,1.,1.,0.,1.,1.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[3, 2, 1, 1], [2, 0, 0, 1], [1, 0, -1, 1], [1, 1, 1, -1]]","[[0, 0, 2, 0, 2, 1], [0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0]]",39,-4,22
123,"0.,0.,0.,0.,0.,1.,1.,1.,1.,1.,0.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[-1, 1, 0, 1], [1, -1, 0, 2], [0, 0, -1, 2], [1, 2, 2, 4]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 0, 1, 2, 1, 2]]",55,-9,25
124,"0.,0.,0.,0.,0.,1.,1.,1.,1.,1.,0.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 1], [1, -1, 2], [1, 2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 2, 1, 2, 2]]",17,9,12
