,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
218,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, -1]",11,3,0,5,"[1, -4, 1]",4,0,"[[2, 0], [0, 3], 'NA']"
219,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, -1]",12,3,0,5,"[1, -4, 1]",4,0,"[[2, 0], [0, 3], 'NA']"
220,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, -1]",12,4,0,5,"[4, -3, 1, -4]",4,0,"[[5, 0], [0, 2], [2, 0], [0, 3]]"
221,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, -1]",12,3,0,5,"[1, -4, 1]",4,0,"[[2, 0], [0, 3], 'NA']"
222,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, -1]",12,3,0,5,"[1, -4, 1]",4,0,"[[2, 0], [0, 3], 'NA']"
223,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, -1]",12,5,0,5,"[4, 1, -4, -1, -2]",4,0,"[[5, 0], [2, 0], [0, 3], [0, 0], [0, 1]]"
224,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, -1]",12,3,0,5,"[1, -4, 1]",4,0,"[[2, 0], [0, 3], 'NA']"
225,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, -1]",12,4,0,5,"[3, 1, -4, -2]",4,0,"[[3, 0], [2, 0], [0, 3], [0, 1]]"
226,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, -1]",13,3,0,5,"[1, -4, 1]",4,0,"[[2, 0], [0, 3], 'NA']"
227,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, -1]",12,4,0,5,"[3, 1, -4, -2]",4,0,"[[3, 0], [2, 0], [0, 3], [0, 1]]"
228,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, -1]",13,3,0,5,"[1, -4, 1]",4,0,"[[2, 0], [0, 3], 'NA']"
229,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, -1]",13,4,0,5,"[3, 1, -4, -2]",4,0,"[[3, 0], [2, 0], [0, 3], [0, 1]]"
230,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, -1]",12,3,0,5,"[1, -4, 1]",4,0,"[[2, 0], [0, 3], 'NA']"
231,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, -1]",13,4,0,5,"[1, -4, -1, 2]",4,0,"[[2, 0], [0, 3], [0, 0], [3, 0]]"
232,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, -1]",13,3,0,5,"[1, -4, 1]",4,0,"[[2, 0], [0, 3], 'NA']"
