,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
112,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",7,3,0,2,"[-2, -1, 2]",2,0,"[[0, 1], [0, 0], [2, 0]]"
113,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",7,4,1,3,"[4, -2, -1, -2]",-1,0,"[[5, 0], [0, 1], [0, 0], [0, 1]]"
114,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",8,3,0,2,"[-2, -1, 2]",2,0,"[[0, 1], [0, 0], [2, 0]]"
115,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",6,4,0,2,"[-2, -1, -1, 3]",2,0,"[[0, 1], [0, 0], [0, 0], [4, 0]]"
116,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",7,3,0,2,"[-2, -1, 2]",2,0,"[[0, 1], [0, 0], [2, 0]]"
117,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",8,3,0,2,"[-2, -1, 2]",2,0,"[[0, 1], [0, 0], [2, 0]]"
118,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",7,3,0,2,"[-2, -1, 2]",2,0,"[[0, 1], [0, 0], [2, 0]]"
119,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",7,6,2,4,"[3, 2, -2, -1, -1, -2]",-6,0,"[[4, 0], [3, 0], [0, 1], [0, 0], [0, 0], [0, 1]]"
120,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",7,3,0,2,"[-2, -1, 2]",2,0,"[[0, 1], [0, 0], [2, 0]]"
121,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",7,4,1,3,"[4, -2, -1, -2]",-1,0,"[[5, 0], [0, 1], [0, 0], [0, 1]]"
122,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",7,4,0,2,"[0, 2, -2, -1]",2,0,"[[1, 0], [3, 0], [0, 1], [0, 0]]"
123,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",8,4,0,2,"[-2, -1, -1, 3]",2,0,"[[0, 1], [0, 0], [0, 0], [4, 0]]"
124,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",7,4,1,3,"[3, -2, -1, -1]",-1,0,"[[4, 0], [0, 1], [0, 0], [0, 0]]"
125,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",7,4,2,4,"[5, -3, -2, -1]",-6,0,"[[6, 0], [0, 2], [0, 1], [0, 0]]"
126,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",8,3,0,2,"[-2, -1, 2]",2,0,"[[0, 1], [0, 0], [2, 0]]"
127,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",7,4,3,5,"[-1, 8, -2, -6]",-13,0,"[[0, 0], 'NA', 'NA', 'NA']"
