,coeffs,curve-smooth,curve-split-number,splits-reduced,splits-smooth,splits-genera,splits-intersections,splits-classes,split-type,determinant,split-type2
479,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0]",False,4,"[True, True, False, True]","[True, True, False, True]","[0, 0, -2, 0]","[[3, 1, 4, 0], [1, -1, 0, 0], [4, 0, -4, 2], [0, 0, 2, -1]]","[[0, 0, 0, 2, 1, 2], [0, 0, 0, 0, 0, 1], [0, 2, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",101,-16,49
480,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
481,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 2], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",26,12,18
482,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
483,"[0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 1], [0, -1, 2], [1, 2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 3]]",27,12,18
484,"[0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
485,"[0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 3]]",11,-11,9
486,"[0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
487,"[0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[1, 0, 0, 0]","[[6, 1, 1, 1], [1, -1, 0, 0], [1, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 1, 2, 2], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",76,-4,43
488,"[0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
489,"[0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 2], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",26,12,18
490,"[0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
491,"[0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 1], [0, -1, 2], [1, 2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 3]]",27,12,18
492,"[0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
493,"[0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 3]]",11,-11,9
494,"[0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
495,"[0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[1, 0, 0, 0]","[[6, 1, 1, 1], [1, -1, 0, 0], [1, 0, -1, 1], [1, 0, 1, -1]]","[[0, 1, 0, 2, 1, 2], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",76,-4,43
496,"[0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
497,"[0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 2], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",26,12,18
498,"[0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
499,"[0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 1], [0, -1, 2], [1, 2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 3]]",27,12,18
500,"[0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
501,"[0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 3]]",11,-11,9
502,"[0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
503,"[0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0]",False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, 0]","[[2, 2, 1, 1, 1], [2, 0, 0, 0, 0], [1, 0, -1, 0, 0], [1, 0, 0, -1, 1], [1, 0, 0, 1, -1]]","[[0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",129,0,72
504,"[0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
505,"[0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 2], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",26,12,18
506,"[0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
507,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 1], [0, -1, 2], [1, 2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 3]]",27,12,18
508,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
509,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 3]]",11,-11,9
510,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,3,"[True, True, True]","[True, True, True]","[-1, 0, 0]","[[0, 4, 0], [4, 2, 1], [0, 1, -1]]","[[0, 0, 0, 0, 2, 2], [0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 1]]",28,16,19
511,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,5,"[True, True, True, False, False]","[True, True, True, False, False]","[0, 0, 0, -5, -5]","[[-1, 1, 0, 0, 0], [1, -1, 0, 3, 0], [0, 0, -1, 0, 3], [0, 3, 0, -9, 9], [0, 0, 3, 9, -9]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0], [0, 3, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0]]",172,0,83
512,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[-1, 0, 0, 0, 0]","[[0, 0, 0, 2, 2], [0, 0, 0, 1, 1], [0, 0, -1, 1, 0], [2, 1, 1, -1, 0], [2, 1, 0, 0, -1]]","[[0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0]]",141,0,73
513,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[4, 1, 2, 1], [1, -1, 0, 0], [2, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 0, 3, 2], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",77,-9,44
514,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 1], [0, -1, 3], [1, 3, 5]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 3]]",30,15,20
515,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[-1, 1, 0, 0], [1, -1, 1, 2], [0, 1, -1, 1], [0, 2, 1, 4]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 2, 3]]",78,-4,40
516,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 1, 0], [1, -1, 3], [0, 3, 5]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 3, 3]]",31,9,16
517,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 3]]",11,-11,9
518,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
519,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",False,6,"[True, True, True, True, True, True]","[True, True, True, True, True, True]","[-1, 0, 0, 0, 0, 0]","[[0, 0, 2, 2, 0, 0], [0, -1, 1, 0, 0, 0], [2, 1, -1, 0, 1, 0], [2, 0, 0, -1, 0, 1], [0, 0, 1, 0, -1, 1], [0, 0, 0, 1, 1, -1]]","[[0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",180,0,89
520,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, -2]","[[-1, 1, 0, 0], [1, -1, 0, 3], [0, 0, -1, 3], [0, 3, 3, 0]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 3, 3]]",83,-9,45
521,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[4, 1, 2, 1], [1, -1, 0, 0], [2, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 0, 3, 2], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",77,-9,44
522,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 1], [0, -1, 3], [1, 3, 5]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 3]]",30,15,20
523,"[0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[-1, 1, 0, 0], [1, -1, 1, 2], [0, 1, -1, 1], [0, 2, 1, 4]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 2, 3]]",78,-4,40
524,"[0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 1, 0], [1, -1, 3], [0, 3, 5]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 3, 3]]",31,9,16
525,"[0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 3]]",11,-11,9
526,"[0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
527,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",False,5,"[True, True, True, True, False]","[True, True, True, True, False]","[0, 0, 0, 0, -2]","[[2, 1, 1, 0, 2], [1, -1, 0, 0, 0], [1, 0, -1, 0, 2], [0, 0, 0, -1, 2], [2, 0, 2, 2, -4]]","[[0, 0, 1, 0, 2, 1], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0]]",154,0,76
528,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 1], [0, -1, 3], [1, 3, 5]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 3]]",30,15,20
529,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[4, 1, 2, 1], [1, -1, 0, 0], [2, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 0, 3, 2], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",77,-9,44
530,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1]",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[3, 1, 1, 2], [1, 0, 0, 1], [1, 0, -1, 0], [2, 1, 0, -1]]","[[0, 0, 0, 1, 2, 2], [0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0]]",60,-1,38
531,"[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 1], [0, -1, 2], [1, 2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 3]]",27,12,18
532,"[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
533,"[0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 3]]",11,-11,9
534,"[0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
535,"[0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, 0]","[[3, 1, 2, 1, 0], [1, -1, 0, 0, 0], [2, 0, -1, 0, 1], [1, 0, 0, -1, 1], [0, 0, 1, 1, -1]]","[[0, 0, 0, 1, 2, 2], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",142,0,72
536,"[0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 1], [0, -1, 3], [1, 3, 5]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 3]]",30,15,20
537,"[0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[4, 1, 2, 1], [1, -1, 0, 0], [2, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 0, 3, 2], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",77,-9,44
538,"[0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 1], [0, -1, 3], [1, 3, 5]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 3]]",30,15,20
539,"[0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 1], [0, -1, 2], [1, 2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 3]]",27,12,18
540,"[0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
541,"[0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 3]]",11,-11,9
542,"[0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
543,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",False,5,"[True, True, True, False, True]","[True, True, True, False, True]","[0, 0, 0, -2, 0]","[[2, 0, 1, 2, 0], [0, -1, 1, 0, 0], [1, 1, -1, 2, 0], [2, 0, 2, -4, 2], [0, 0, 0, 2, -1]]","[[0, 0, 0, 1, 1, 2], [0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0], [0, 2, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",155,0,76
544,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 1, 0], [1, -1, 3], [0, 3, 5]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 3, 3]]",31,9,16
545,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 2], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",26,12,18
546,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
547,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[-1, 1, 0, 0], [1, -1, 1, 2], [0, 1, -1, 1], [0, 2, 1, 4]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 2, 3]]",78,-4,40
548,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1]",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[3, 1, 0, 2], [1, 0, 0, 1], [0, 0, -1, 1], [2, 1, 1, -1]]","[[0, 0, 1, 0, 2, 2], [0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0]]",61,-1,38
549,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 3]]",11,-11,9
550,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
551,"[0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0]",False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, 0]","[[3, 0, 2, 0, 1], [0, -1, 1, 0, 0], [2, 1, -1, 1, 0], [0, 0, 1, -1, 1], [1, 0, 0, 1, -1]]","[[0, 0, 1, 0, 2, 2], [0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",143,0,72
552,"[0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 1, 0], [1, -1, 3], [0, 3, 5]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 3, 3]]",31,9,16
553,"[0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 2], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",26,12,18
554,"[0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
555,"[0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[-1, 1, 0, 0], [1, -1, 1, 2], [0, 1, -1, 1], [0, 2, 1, 4]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 2, 3]]",78,-4,40
556,"[0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 1, 0], [1, -1, 3], [0, 3, 5]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 3, 3]]",31,9,16
557,"[0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 3]]",11,-11,9
558,"[0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
559,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[1, 0, 0, 0]","[[6, 1, 1, 1], [1, -1, 0, 0], [1, 0, -1, 1], [1, 0, 1, -1]]","[[0, 1, 0, 2, 1, 2], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",76,-4,43
560,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[2, 3, 0], [3, 2, 1], [0, 1, -1]]","[[0, 0, 0, 1, 1, 2], [0, 0, 1, 0, 2, 1], [0, 0, 0, 0, 0, 1]]",16,3,14
561,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 2], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",26,12,18
562,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
563,"[0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 1], [0, -1, 2], [1, 2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 3]]",27,12,18
